Feature ID	Taxon	Confidence
f0607d2c57afe6bb25bd64afa9869e28	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.9954360277065463
677929eac52be081cdae08a0b9c70eb2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.820016966977827
8468e308e3ff23c41059c416ba2b2676	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.9999054063112058
a1a300c872047a7d8b6b294b17cfb63b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__	0.9919610923508858
b5273023863d8556eae399fbe127bfa1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	0.9981895461606614
ec4075339e16f5cd45fd5a7955596899	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9998470398916266
90a05d597112b554e4480a8eaae4e0aa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__	0.9588240220502978
d5c7d97e6f4f5789d574d321dcca0992	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	0.994308575214086
f4f297232da0f8d7dae7f9c432501e22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9999000953690048
d9d23ac2f7db0126860cfeaecb262f9f	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97;g__vadinBE97;s__	0.9999894133872455
c5465580c4c4cdd15a78de5a240dbd4e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.9230861606684196
bddc49f6ce3f538adb35fd3c11318c51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.7053807304632502
79bdd1b666f32bea849295d02c3c1494	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.9606022355955676
464a52deb6e8c4e2b57d980a8d18f04c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__	0.9629245552541097
715414e8fb48ae19fc52e4fccf9ad97d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	0.8475331923526789
6a0bbfe5241c80e0f4e91b06fe4715c7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.9596913637238992
0d6bce2909152ecd402d6905c94ac4e9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9689790588969726
f7ae6b2c56937893ef465d6e830b22a0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9655635029778812
7d17d197d7978be0b6684209ce257e20	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__	0.9999984968684358
33d591dd6da939cd5ffa983ad2b49280	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.8884819505213932
ae296b1ad16f3e6585dc4469af22831f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9887566876806039
630d8e372572297a7a42316da8a19ead	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.9062719298071683
f54512749b97be9497134dc28c0af837	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999745705550311
c3c8d537f5afdd76af1dd96e7e974368	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group;s__	0.9977741146856084
df2907d20969ae553988db44f780e4df	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.9997370892904907
2cdb259b754c2db622ed9fb5a6517a37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9999089774018473
